"","province_state","country_region","lat","long","date","status","cases"
"9865","Grand Princess","Canada",37.6489,-122.6655,"3/23/20","confirmed",13
"9866","Grand Princess","Canada",37.6489,-122.6655,"3/23/20","deaths",0
"9867","Grand Princess","Canada",37.6489,-122.6655,"3/23/20","recovered",NA
"9868","Grand Princess","Canada",37.6489,-122.6655,"3/23/20","active",NA
"9869","Grand Princess","Canada",37.6489,-122.6655,"3/24/20","confirmed",13
"9870","Grand Princess","Canada",37.6489,-122.6655,"3/24/20","deaths",0
"9871","Grand Princess","Canada",37.6489,-122.6655,"3/24/20","recovered",NA
"9872","Grand Princess","Canada",37.6489,-122.6655,"3/24/20","active",NA
"9873","Grand Princess","Canada",37.6489,-122.6655,"3/25/20","confirmed",13
"9874","Grand Princess","Canada",37.6489,-122.6655,"3/25/20","deaths",0
"9875","Grand Princess","Canada",37.6489,-122.6655,"3/25/20","recovered",NA
"9876","Grand Princess","Canada",37.6489,-122.6655,"3/25/20","active",NA
"9877","Grand Princess","Canada",37.6489,-122.6655,"3/26/20","confirmed",13
"9878","Grand Princess","Canada",37.6489,-122.6655,"3/26/20","deaths",0
"9879","Grand Princess","Canada",37.6489,-122.6655,"3/26/20","recovered",NA
"9880","Grand Princess","Canada",37.6489,-122.6655,"3/26/20","active",NA
"9881","Manitoba","Canada",53.7609,-98.8139,"1/22/20","confirmed",0
"9882","Manitoba","Canada",53.7609,-98.8139,"1/22/20","deaths",0
"9883","Manitoba","Canada",53.7609,-98.8139,"1/22/20","recovered",NA
"9884","Manitoba","Canada",53.7609,-98.8139,"1/22/20","active",NA
"9885","Manitoba","Canada",53.7609,-98.8139,"1/23/20","confirmed",0
"9886","Manitoba","Canada",53.7609,-98.8139,"1/23/20","deaths",0
"9887","Manitoba","Canada",53.7609,-98.8139,"1/23/20","recovered",NA
"9888","Manitoba","Canada",53.7609,-98.8139,"1/23/20","active",NA
"9889","Manitoba","Canada",53.7609,-98.8139,"1/24/20","confirmed",0
"9890","Manitoba","Canada",53.7609,-98.8139,"1/24/20","deaths",0
"9891","Manitoba","Canada",53.7609,-98.8139,"1/24/20","recovered",NA
"9892","Manitoba","Canada",53.7609,-98.8139,"1/24/20","active",NA
"9893","Manitoba","Canada",53.7609,-98.8139,"1/25/20","confirmed",0
"9894","Manitoba","Canada",53.7609,-98.8139,"1/25/20","deaths",0
"9895","Manitoba","Canada",53.7609,-98.8139,"1/25/20","recovered",NA
"9896","Manitoba","Canada",53.7609,-98.8139,"1/25/20","active",NA
"9897","Manitoba","Canada",53.7609,-98.8139,"1/26/20","confirmed",0
"9898","Manitoba","Canada",53.7609,-98.8139,"1/26/20","deaths",0
"9899","Manitoba","Canada",53.7609,-98.8139,"1/26/20","recovered",NA
"9900","Manitoba","Canada",53.7609,-98.8139,"1/26/20","active",NA
"9901","Manitoba","Canada",53.7609,-98.8139,"1/27/20","confirmed",0
"9902","Manitoba","Canada",53.7609,-98.8139,"1/27/20","deaths",0
"9903","Manitoba","Canada",53.7609,-98.8139,"1/27/20","recovered",NA
"9904","Manitoba","Canada",53.7609,-98.8139,"1/27/20","active",NA
"9905","Manitoba","Canada",53.7609,-98.8139,"1/28/20","confirmed",0
"9906","Manitoba","Canada",53.7609,-98.8139,"1/28/20","deaths",0
"9907","Manitoba","Canada",53.7609,-98.8139,"1/28/20","recovered",NA
"9908","Manitoba","Canada",53.7609,-98.8139,"1/28/20","active",NA
"9909","Manitoba","Canada",53.7609,-98.8139,"1/29/20","confirmed",0
"9910","Manitoba","Canada",53.7609,-98.8139,"1/29/20","deaths",0
"9911","Manitoba","Canada",53.7609,-98.8139,"1/29/20","recovered",NA
"9912","Manitoba","Canada",53.7609,-98.8139,"1/29/20","active",NA
"9913","Manitoba","Canada",53.7609,-98.8139,"1/30/20","confirmed",0
"9914","Manitoba","Canada",53.7609,-98.8139,"1/30/20","deaths",0
"9915","Manitoba","Canada",53.7609,-98.8139,"1/30/20","recovered",NA
"9916","Manitoba","Canada",53.7609,-98.8139,"1/30/20","active",NA
"9917","Manitoba","Canada",53.7609,-98.8139,"1/31/20","confirmed",0
"9918","Manitoba","Canada",53.7609,-98.8139,"1/31/20","deaths",0
"9919","Manitoba","Canada",53.7609,-98.8139,"1/31/20","recovered",NA
"9920","Manitoba","Canada",53.7609,-98.8139,"1/31/20","active",NA
"9921","Manitoba","Canada",53.7609,-98.8139,"2/1/20","confirmed",0
"9922","Manitoba","Canada",53.7609,-98.8139,"2/1/20","deaths",0
"9923","Manitoba","Canada",53.7609,-98.8139,"2/1/20","recovered",NA
"9924","Manitoba","Canada",53.7609,-98.8139,"2/1/20","active",NA
"9925","Manitoba","Canada",53.7609,-98.8139,"2/2/20","confirmed",0
"9926","Manitoba","Canada",53.7609,-98.8139,"2/2/20","deaths",0
"9927","Manitoba","Canada",53.7609,-98.8139,"2/2/20","recovered",NA
"9928","Manitoba","Canada",53.7609,-98.8139,"2/2/20","active",NA
"9929","Manitoba","Canada",53.7609,-98.8139,"2/3/20","confirmed",0
"9930","Manitoba","Canada",53.7609,-98.8139,"2/3/20","deaths",0
"9931","Manitoba","Canada",53.7609,-98.8139,"2/3/20","recovered",NA
"9932","Manitoba","Canada",53.7609,-98.8139,"2/3/20","active",NA
"9933","Manitoba","Canada",53.7609,-98.8139,"2/4/20","confirmed",0
"9934","Manitoba","Canada",53.7609,-98.8139,"2/4/20","deaths",0
"9935","Manitoba","Canada",53.7609,-98.8139,"2/4/20","recovered",NA
"9936","Manitoba","Canada",53.7609,-98.8139,"2/4/20","active",NA
"9937","Manitoba","Canada",53.7609,-98.8139,"2/5/20","confirmed",0
"9938","Manitoba","Canada",53.7609,-98.8139,"2/5/20","deaths",0
"9939","Manitoba","Canada",53.7609,-98.8139,"2/5/20","recovered",NA
"9940","Manitoba","Canada",53.7609,-98.8139,"2/5/20","active",NA
"9941","Manitoba","Canada",53.7609,-98.8139,"2/6/20","confirmed",0
"9942","Manitoba","Canada",53.7609,-98.8139,"2/6/20","deaths",0
"9943","Manitoba","Canada",53.7609,-98.8139,"2/6/20","recovered",NA
"9944","Manitoba","Canada",53.7609,-98.8139,"2/6/20","active",NA
"9945","Manitoba","Canada",53.7609,-98.8139,"2/7/20","confirmed",0
"9946","Manitoba","Canada",53.7609,-98.8139,"2/7/20","deaths",0
"9947","Manitoba","Canada",53.7609,-98.8139,"2/7/20","recovered",NA
"9948","Manitoba","Canada",53.7609,-98.8139,"2/7/20","active",NA
"9949","Manitoba","Canada",53.7609,-98.8139,"2/8/20","confirmed",0
"9950","Manitoba","Canada",53.7609,-98.8139,"2/8/20","deaths",0
"9951","Manitoba","Canada",53.7609,-98.8139,"2/8/20","recovered",NA
"9952","Manitoba","Canada",53.7609,-98.8139,"2/8/20","active",NA
"9953","Manitoba","Canada",53.7609,-98.8139,"2/9/20","confirmed",0
"9954","Manitoba","Canada",53.7609,-98.8139,"2/9/20","deaths",0
"9955","Manitoba","Canada",53.7609,-98.8139,"2/9/20","recovered",NA
"9956","Manitoba","Canada",53.7609,-98.8139,"2/9/20","active",NA
"9957","Manitoba","Canada",53.7609,-98.8139,"2/10/20","confirmed",0
"9958","Manitoba","Canada",53.7609,-98.8139,"2/10/20","deaths",0
"9959","Manitoba","Canada",53.7609,-98.8139,"2/10/20","recovered",NA
"9960","Manitoba","Canada",53.7609,-98.8139,"2/10/20","active",NA
"9961","Manitoba","Canada",53.7609,-98.8139,"2/11/20","confirmed",0
"9962","Manitoba","Canada",53.7609,-98.8139,"2/11/20","deaths",0
"9963","Manitoba","Canada",53.7609,-98.8139,"2/11/20","recovered",NA
"9964","Manitoba","Canada",53.7609,-98.8139,"2/11/20","active",NA
"9965","Manitoba","Canada",53.7609,-98.8139,"2/12/20","confirmed",0
"9966","Manitoba","Canada",53.7609,-98.8139,"2/12/20","deaths",0
"9967","Manitoba","Canada",53.7609,-98.8139,"2/12/20","recovered",NA
"9968","Manitoba","Canada",53.7609,-98.8139,"2/12/20","active",NA
"9969","Manitoba","Canada",53.7609,-98.8139,"2/13/20","confirmed",0
"9970","Manitoba","Canada",53.7609,-98.8139,"2/13/20","deaths",0
"9971","Manitoba","Canada",53.7609,-98.8139,"2/13/20","recovered",NA
"9972","Manitoba","Canada",53.7609,-98.8139,"2/13/20","active",NA
"9973","Manitoba","Canada",53.7609,-98.8139,"2/14/20","confirmed",0
"9974","Manitoba","Canada",53.7609,-98.8139,"2/14/20","deaths",0
"9975","Manitoba","Canada",53.7609,-98.8139,"2/14/20","recovered",NA
"9976","Manitoba","Canada",53.7609,-98.8139,"2/14/20","active",NA
"9977","Manitoba","Canada",53.7609,-98.8139,"2/15/20","confirmed",0
"9978","Manitoba","Canada",53.7609,-98.8139,"2/15/20","deaths",0
"9979","Manitoba","Canada",53.7609,-98.8139,"2/15/20","recovered",NA
"9980","Manitoba","Canada",53.7609,-98.8139,"2/15/20","active",NA
"9981","Manitoba","Canada",53.7609,-98.8139,"2/16/20","confirmed",0
"9982","Manitoba","Canada",53.7609,-98.8139,"2/16/20","deaths",0
"9983","Manitoba","Canada",53.7609,-98.8139,"2/16/20","recovered",NA
"9984","Manitoba","Canada",53.7609,-98.8139,"2/16/20","active",NA
"9985","Manitoba","Canada",53.7609,-98.8139,"2/17/20","confirmed",0
"9986","Manitoba","Canada",53.7609,-98.8139,"2/17/20","deaths",0
"9987","Manitoba","Canada",53.7609,-98.8139,"2/17/20","recovered",NA
"9988","Manitoba","Canada",53.7609,-98.8139,"2/17/20","active",NA
"9989","Manitoba","Canada",53.7609,-98.8139,"2/18/20","confirmed",0
"9990","Manitoba","Canada",53.7609,-98.8139,"2/18/20","deaths",0
"9991","Manitoba","Canada",53.7609,-98.8139,"2/18/20","recovered",NA
"9992","Manitoba","Canada",53.7609,-98.8139,"2/18/20","active",NA
"9993","Manitoba","Canada",53.7609,-98.8139,"2/19/20","confirmed",0
"9994","Manitoba","Canada",53.7609,-98.8139,"2/19/20","deaths",0
"9995","Manitoba","Canada",53.7609,-98.8139,"2/19/20","recovered",NA
"9996","Manitoba","Canada",53.7609,-98.8139,"2/19/20","active",NA
"9997","Manitoba","Canada",53.7609,-98.8139,"2/20/20","confirmed",0
"9998","Manitoba","Canada",53.7609,-98.8139,"2/20/20","deaths",0
"9999","Manitoba","Canada",53.7609,-98.8139,"2/20/20","recovered",NA
"10000","Manitoba","Canada",53.7609,-98.8139,"2/20/20","active",NA
"10001","Manitoba","Canada",53.7609,-98.8139,"2/21/20","confirmed",0
"10002","Manitoba","Canada",53.7609,-98.8139,"2/21/20","deaths",0
"10003","Manitoba","Canada",53.7609,-98.8139,"2/21/20","recovered",NA
"10004","Manitoba","Canada",53.7609,-98.8139,"2/21/20","active",NA
"10005","Manitoba","Canada",53.7609,-98.8139,"2/22/20","confirmed",0
"10006","Manitoba","Canada",53.7609,-98.8139,"2/22/20","deaths",0
"10007","Manitoba","Canada",53.7609,-98.8139,"2/22/20","recovered",NA
"10008","Manitoba","Canada",53.7609,-98.8139,"2/22/20","active",NA
"10009","Manitoba","Canada",53.7609,-98.8139,"2/23/20","confirmed",0
"10010","Manitoba","Canada",53.7609,-98.8139,"2/23/20","deaths",0
"10011","Manitoba","Canada",53.7609,-98.8139,"2/23/20","recovered",NA
"10012","Manitoba","Canada",53.7609,-98.8139,"2/23/20","active",NA
"10013","Manitoba","Canada",53.7609,-98.8139,"2/24/20","confirmed",0
"10014","Manitoba","Canada",53.7609,-98.8139,"2/24/20","deaths",0
"10015","Manitoba","Canada",53.7609,-98.8139,"2/24/20","recovered",NA
"10016","Manitoba","Canada",53.7609,-98.8139,"2/24/20","active",NA
"10017","Manitoba","Canada",53.7609,-98.8139,"2/25/20","confirmed",0
"10018","Manitoba","Canada",53.7609,-98.8139,"2/25/20","deaths",0
"10019","Manitoba","Canada",53.7609,-98.8139,"2/25/20","recovered",NA
"10020","Manitoba","Canada",53.7609,-98.8139,"2/25/20","active",NA
"10021","Manitoba","Canada",53.7609,-98.8139,"2/26/20","confirmed",0
"10022","Manitoba","Canada",53.7609,-98.8139,"2/26/20","deaths",0
"10023","Manitoba","Canada",53.7609,-98.8139,"2/26/20","recovered",NA
"10024","Manitoba","Canada",53.7609,-98.8139,"2/26/20","active",NA
"10025","Manitoba","Canada",53.7609,-98.8139,"2/27/20","confirmed",0
"10026","Manitoba","Canada",53.7609,-98.8139,"2/27/20","deaths",0
"10027","Manitoba","Canada",53.7609,-98.8139,"2/27/20","recovered",NA
"10028","Manitoba","Canada",53.7609,-98.8139,"2/27/20","active",NA
"10029","Manitoba","Canada",53.7609,-98.8139,"2/28/20","confirmed",0
"10030","Manitoba","Canada",53.7609,-98.8139,"2/28/20","deaths",0
"10031","Manitoba","Canada",53.7609,-98.8139,"2/28/20","recovered",NA
"10032","Manitoba","Canada",53.7609,-98.8139,"2/28/20","active",NA
"10033","Manitoba","Canada",53.7609,-98.8139,"2/29/20","confirmed",0
"10034","Manitoba","Canada",53.7609,-98.8139,"2/29/20","deaths",0
"10035","Manitoba","Canada",53.7609,-98.8139,"2/29/20","recovered",NA
"10036","Manitoba","Canada",53.7609,-98.8139,"2/29/20","active",NA
"10037","Manitoba","Canada",53.7609,-98.8139,"3/1/20","confirmed",0
"10038","Manitoba","Canada",53.7609,-98.8139,"3/1/20","deaths",0
"10039","Manitoba","Canada",53.7609,-98.8139,"3/1/20","recovered",NA
"10040","Manitoba","Canada",53.7609,-98.8139,"3/1/20","active",NA
"10041","Manitoba","Canada",53.7609,-98.8139,"3/2/20","confirmed",0
"10042","Manitoba","Canada",53.7609,-98.8139,"3/2/20","deaths",0
"10043","Manitoba","Canada",53.7609,-98.8139,"3/2/20","recovered",NA
"10044","Manitoba","Canada",53.7609,-98.8139,"3/2/20","active",NA
"10045","Manitoba","Canada",53.7609,-98.8139,"3/3/20","confirmed",0
"10046","Manitoba","Canada",53.7609,-98.8139,"3/3/20","deaths",0
"10047","Manitoba","Canada",53.7609,-98.8139,"3/3/20","recovered",NA
"10048","Manitoba","Canada",53.7609,-98.8139,"3/3/20","active",NA
"10049","Manitoba","Canada",53.7609,-98.8139,"3/4/20","confirmed",0
"10050","Manitoba","Canada",53.7609,-98.8139,"3/4/20","deaths",0
"10051","Manitoba","Canada",53.7609,-98.8139,"3/4/20","recovered",NA
"10052","Manitoba","Canada",53.7609,-98.8139,"3/4/20","active",NA
"10053","Manitoba","Canada",53.7609,-98.8139,"3/5/20","confirmed",0
"10054","Manitoba","Canada",53.7609,-98.8139,"3/5/20","deaths",0
"10055","Manitoba","Canada",53.7609,-98.8139,"3/5/20","recovered",NA
"10056","Manitoba","Canada",53.7609,-98.8139,"3/5/20","active",NA
"10057","Manitoba","Canada",53.7609,-98.8139,"3/6/20","confirmed",0
"10058","Manitoba","Canada",53.7609,-98.8139,"3/6/20","deaths",0
"10059","Manitoba","Canada",53.7609,-98.8139,"3/6/20","recovered",NA
"10060","Manitoba","Canada",53.7609,-98.8139,"3/6/20","active",NA
"10061","Manitoba","Canada",53.7609,-98.8139,"3/7/20","confirmed",0
"10062","Manitoba","Canada",53.7609,-98.8139,"3/7/20","deaths",0
"10063","Manitoba","Canada",53.7609,-98.8139,"3/7/20","recovered",NA
"10064","Manitoba","Canada",53.7609,-98.8139,"3/7/20","active",NA
"10065","Manitoba","Canada",53.7609,-98.8139,"3/8/20","confirmed",0
"10066","Manitoba","Canada",53.7609,-98.8139,"3/8/20","deaths",0
"10067","Manitoba","Canada",53.7609,-98.8139,"3/8/20","recovered",NA
"10068","Manitoba","Canada",53.7609,-98.8139,"3/8/20","active",NA
"10069","Manitoba","Canada",53.7609,-98.8139,"3/9/20","confirmed",0
"10070","Manitoba","Canada",53.7609,-98.8139,"3/9/20","deaths",0
"10071","Manitoba","Canada",53.7609,-98.8139,"3/9/20","recovered",NA
"10072","Manitoba","Canada",53.7609,-98.8139,"3/9/20","active",NA
"10073","Manitoba","Canada",53.7609,-98.8139,"3/10/20","confirmed",0
"10074","Manitoba","Canada",53.7609,-98.8139,"3/10/20","deaths",0
"10075","Manitoba","Canada",53.7609,-98.8139,"3/10/20","recovered",NA
"10076","Manitoba","Canada",53.7609,-98.8139,"3/10/20","active",NA
"10077","Manitoba","Canada",53.7609,-98.8139,"3/11/20","confirmed",0
"10078","Manitoba","Canada",53.7609,-98.8139,"3/11/20","deaths",0
"10079","Manitoba","Canada",53.7609,-98.8139,"3/11/20","recovered",NA
"10080","Manitoba","Canada",53.7609,-98.8139,"3/11/20","active",NA
"10081","Manitoba","Canada",53.7609,-98.8139,"3/12/20","confirmed",0
"10082","Manitoba","Canada",53.7609,-98.8139,"3/12/20","deaths",0
"10083","Manitoba","Canada",53.7609,-98.8139,"3/12/20","recovered",NA
"10084","Manitoba","Canada",53.7609,-98.8139,"3/12/20","active",NA
"10085","Manitoba","Canada",53.7609,-98.8139,"3/13/20","confirmed",4
"10086","Manitoba","Canada",53.7609,-98.8139,"3/13/20","deaths",0
"10087","Manitoba","Canada",53.7609,-98.8139,"3/13/20","recovered",NA
"10088","Manitoba","Canada",53.7609,-98.8139,"3/13/20","active",NA
"10089","Manitoba","Canada",53.7609,-98.8139,"3/14/20","confirmed",4
"10090","Manitoba","Canada",53.7609,-98.8139,"3/14/20","deaths",0
"10091","Manitoba","Canada",53.7609,-98.8139,"3/14/20","recovered",NA
"10092","Manitoba","Canada",53.7609,-98.8139,"3/14/20","active",NA
"10093","Manitoba","Canada",53.7609,-98.8139,"3/15/20","confirmed",4
"10094","Manitoba","Canada",53.7609,-98.8139,"3/15/20","deaths",0
"10095","Manitoba","Canada",53.7609,-98.8139,"3/15/20","recovered",NA
"10096","Manitoba","Canada",53.7609,-98.8139,"3/15/20","active",NA
"10097","Manitoba","Canada",53.7609,-98.8139,"3/16/20","confirmed",7
"10098","Manitoba","Canada",53.7609,-98.8139,"3/16/20","deaths",0
"10099","Manitoba","Canada",53.7609,-98.8139,"3/16/20","recovered",NA
"10100","Manitoba","Canada",53.7609,-98.8139,"3/16/20","active",NA
"10101","Manitoba","Canada",53.7609,-98.8139,"3/17/20","confirmed",8
"10102","Manitoba","Canada",53.7609,-98.8139,"3/17/20","deaths",0
"10103","Manitoba","Canada",53.7609,-98.8139,"3/17/20","recovered",NA
"10104","Manitoba","Canada",53.7609,-98.8139,"3/17/20","active",NA
"10105","Manitoba","Canada",53.7609,-98.8139,"3/18/20","confirmed",15
"10106","Manitoba","Canada",53.7609,-98.8139,"3/18/20","deaths",0
"10107","Manitoba","Canada",53.7609,-98.8139,"3/18/20","recovered",NA
"10108","Manitoba","Canada",53.7609,-98.8139,"3/18/20","active",NA
"10109","Manitoba","Canada",53.7609,-98.8139,"3/19/20","confirmed",17
"10110","Manitoba","Canada",53.7609,-98.8139,"3/19/20","deaths",0
"10111","Manitoba","Canada",53.7609,-98.8139,"3/19/20","recovered",NA
"10112","Manitoba","Canada",53.7609,-98.8139,"3/19/20","active",NA
"10113","Manitoba","Canada",53.7609,-98.8139,"3/20/20","confirmed",17
"10114","Manitoba","Canada",53.7609,-98.8139,"3/20/20","deaths",0
"10115","Manitoba","Canada",53.7609,-98.8139,"3/20/20","recovered",NA
"10116","Manitoba","Canada",53.7609,-98.8139,"3/20/20","active",NA
"10117","Manitoba","Canada",53.7609,-98.8139,"3/21/20","confirmed",18
"10118","Manitoba","Canada",53.7609,-98.8139,"3/21/20","deaths",0
"10119","Manitoba","Canada",53.7609,-98.8139,"3/21/20","recovered",NA
"10120","Manitoba","Canada",53.7609,-98.8139,"3/21/20","active",NA
"10121","Manitoba","Canada",53.7609,-98.8139,"3/22/20","confirmed",20
"10122","Manitoba","Canada",53.7609,-98.8139,"3/22/20","deaths",0
"10123","Manitoba","Canada",53.7609,-98.8139,"3/22/20","recovered",NA
"10124","Manitoba","Canada",53.7609,-98.8139,"3/22/20","active",NA
"10125","Manitoba","Canada",53.7609,-98.8139,"3/23/20","confirmed",20
"10126","Manitoba","Canada",53.7609,-98.8139,"3/23/20","deaths",0
"10127","Manitoba","Canada",53.7609,-98.8139,"3/23/20","recovered",NA
"10128","Manitoba","Canada",53.7609,-98.8139,"3/23/20","active",NA
"10129","Manitoba","Canada",53.7609,-98.8139,"3/24/20","confirmed",21
"10130","Manitoba","Canada",53.7609,-98.8139,"3/24/20","deaths",0
"10131","Manitoba","Canada",53.7609,-98.8139,"3/24/20","recovered",NA
"10132","Manitoba","Canada",53.7609,-98.8139,"3/24/20","active",NA
"10133","Manitoba","Canada",53.7609,-98.8139,"3/25/20","confirmed",35
"10134","Manitoba","Canada",53.7609,-98.8139,"3/25/20","deaths",0
"10135","Manitoba","Canada",53.7609,-98.8139,"3/25/20","recovered",NA
"10136","Manitoba","Canada",53.7609,-98.8139,"3/25/20","active",NA
"10137","Manitoba","Canada",53.7609,-98.8139,"3/26/20","confirmed",36
"10138","Manitoba","Canada",53.7609,-98.8139,"3/26/20","deaths",0
"10139","Manitoba","Canada",53.7609,-98.8139,"3/26/20","recovered",NA
"10140","Manitoba","Canada",53.7609,-98.8139,"3/26/20","active",NA
"10141","New Brunswick","Canada",46.5653,-66.4619,"1/22/20","confirmed",0
"10142","New Brunswick","Canada",46.5653,-66.4619,"1/22/20","deaths",0
"10143","New Brunswick","Canada",46.5653,-66.4619,"1/22/20","recovered",NA
"10144","New Brunswick","Canada",46.5653,-66.4619,"1/22/20","active",NA
"10145","New Brunswick","Canada",46.5653,-66.4619,"1/23/20","confirmed",0
"10146","New Brunswick","Canada",46.5653,-66.4619,"1/23/20","deaths",0
"10147","New Brunswick","Canada",46.5653,-66.4619,"1/23/20","recovered",NA
"10148","New Brunswick","Canada",46.5653,-66.4619,"1/23/20","active",NA
"10149","New Brunswick","Canada",46.5653,-66.4619,"1/24/20","confirmed",0
"10150","New Brunswick","Canada",46.5653,-66.4619,"1/24/20","deaths",0
"10151","New Brunswick","Canada",46.5653,-66.4619,"1/24/20","recovered",NA
"10152","New Brunswick","Canada",46.5653,-66.4619,"1/24/20","active",NA
"10153","New Brunswick","Canada",46.5653,-66.4619,"1/25/20","confirmed",0
"10154","New Brunswick","Canada",46.5653,-66.4619,"1/25/20","deaths",0
"10155","New Brunswick","Canada",46.5653,-66.4619,"1/25/20","recovered",NA
"10156","New Brunswick","Canada",46.5653,-66.4619,"1/25/20","active",NA
"10157","New Brunswick","Canada",46.5653,-66.4619,"1/26/20","confirmed",0
"10158","New Brunswick","Canada",46.5653,-66.4619,"1/26/20","deaths",0
"10159","New Brunswick","Canada",46.5653,-66.4619,"1/26/20","recovered",NA
"10160","New Brunswick","Canada",46.5653,-66.4619,"1/26/20","active",NA
"10161","New Brunswick","Canada",46.5653,-66.4619,"1/27/20","confirmed",0
"10162","New Brunswick","Canada",46.5653,-66.4619,"1/27/20","deaths",0
"10163","New Brunswick","Canada",46.5653,-66.4619,"1/27/20","recovered",NA
"10164","New Brunswick","Canada",46.5653,-66.4619,"1/27/20","active",NA
"10165","New Brunswick","Canada",46.5653,-66.4619,"1/28/20","confirmed",0
"10166","New Brunswick","Canada",46.5653,-66.4619,"1/28/20","deaths",0
"10167","New Brunswick","Canada",46.5653,-66.4619,"1/28/20","recovered",NA
"10168","New Brunswick","Canada",46.5653,-66.4619,"1/28/20","active",NA
"10169","New Brunswick","Canada",46.5653,-66.4619,"1/29/20","confirmed",0
"10170","New Brunswick","Canada",46.5653,-66.4619,"1/29/20","deaths",0
"10171","New Brunswick","Canada",46.5653,-66.4619,"1/29/20","recovered",NA
"10172","New Brunswick","Canada",46.5653,-66.4619,"1/29/20","active",NA
"10173","New Brunswick","Canada",46.5653,-66.4619,"1/30/20","confirmed",0
"10174","New Brunswick","Canada",46.5653,-66.4619,"1/30/20","deaths",0
"10175","New Brunswick","Canada",46.5653,-66.4619,"1/30/20","recovered",NA
"10176","New Brunswick","Canada",46.5653,-66.4619,"1/30/20","active",NA
"10177","New Brunswick","Canada",46.5653,-66.4619,"1/31/20","confirmed",0
"10178","New Brunswick","Canada",46.5653,-66.4619,"1/31/20","deaths",0
"10179","New Brunswick","Canada",46.5653,-66.4619,"1/31/20","recovered",NA
"10180","New Brunswick","Canada",46.5653,-66.4619,"1/31/20","active",NA
"10181","New Brunswick","Canada",46.5653,-66.4619,"2/1/20","confirmed",0
"10182","New Brunswick","Canada",46.5653,-66.4619,"2/1/20","deaths",0
"10183","New Brunswick","Canada",46.5653,-66.4619,"2/1/20","recovered",NA
"10184","New Brunswick","Canada",46.5653,-66.4619,"2/1/20","active",NA
"10185","New Brunswick","Canada",46.5653,-66.4619,"2/2/20","confirmed",0
"10186","New Brunswick","Canada",46.5653,-66.4619,"2/2/20","deaths",0
"10187","New Brunswick","Canada",46.5653,-66.4619,"2/2/20","recovered",NA
"10188","New Brunswick","Canada",46.5653,-66.4619,"2/2/20","active",NA
"10189","New Brunswick","Canada",46.5653,-66.4619,"2/3/20","confirmed",0
"10190","New Brunswick","Canada",46.5653,-66.4619,"2/3/20","deaths",0
"10191","New Brunswick","Canada",46.5653,-66.4619,"2/3/20","recovered",NA
"10192","New Brunswick","Canada",46.5653,-66.4619,"2/3/20","active",NA
"10193","New Brunswick","Canada",46.5653,-66.4619,"2/4/20","confirmed",0
"10194","New Brunswick","Canada",46.5653,-66.4619,"2/4/20","deaths",0
"10195","New Brunswick","Canada",46.5653,-66.4619,"2/4/20","recovered",NA
"10196","New Brunswick","Canada",46.5653,-66.4619,"2/4/20","active",NA
"10197","New Brunswick","Canada",46.5653,-66.4619,"2/5/20","confirmed",0
"10198","New Brunswick","Canada",46.5653,-66.4619,"2/5/20","deaths",0
"10199","New Brunswick","Canada",46.5653,-66.4619,"2/5/20","recovered",NA
"10200","New Brunswick","Canada",46.5653,-66.4619,"2/5/20","active",NA
"10201","New Brunswick","Canada",46.5653,-66.4619,"2/6/20","confirmed",0
"10202","New Brunswick","Canada",46.5653,-66.4619,"2/6/20","deaths",0
"10203","New Brunswick","Canada",46.5653,-66.4619,"2/6/20","recovered",NA
"10204","New Brunswick","Canada",46.5653,-66.4619,"2/6/20","active",NA
"10205","New Brunswick","Canada",46.5653,-66.4619,"2/7/20","confirmed",0
"10206","New Brunswick","Canada",46.5653,-66.4619,"2/7/20","deaths",0
"10207","New Brunswick","Canada",46.5653,-66.4619,"2/7/20","recovered",NA
"10208","New Brunswick","Canada",46.5653,-66.4619,"2/7/20","active",NA
"10209","New Brunswick","Canada",46.5653,-66.4619,"2/8/20","confirmed",0
"10210","New Brunswick","Canada",46.5653,-66.4619,"2/8/20","deaths",0
"10211","New Brunswick","Canada",46.5653,-66.4619,"2/8/20","recovered",NA
"10212","New Brunswick","Canada",46.5653,-66.4619,"2/8/20","active",NA
"10213","New Brunswick","Canada",46.5653,-66.4619,"2/9/20","confirmed",0
"10214","New Brunswick","Canada",46.5653,-66.4619,"2/9/20","deaths",0
"10215","New Brunswick","Canada",46.5653,-66.4619,"2/9/20","recovered",NA
"10216","New Brunswick","Canada",46.5653,-66.4619,"2/9/20","active",NA
"10217","New Brunswick","Canada",46.5653,-66.4619,"2/10/20","confirmed",0
"10218","New Brunswick","Canada",46.5653,-66.4619,"2/10/20","deaths",0
"10219","New Brunswick","Canada",46.5653,-66.4619,"2/10/20","recovered",NA
"10220","New Brunswick","Canada",46.5653,-66.4619,"2/10/20","active",NA
"10221","New Brunswick","Canada",46.5653,-66.4619,"2/11/20","confirmed",0
"10222","New Brunswick","Canada",46.5653,-66.4619,"2/11/20","deaths",0
"10223","New Brunswick","Canada",46.5653,-66.4619,"2/11/20","recovered",NA
"10224","New Brunswick","Canada",46.5653,-66.4619,"2/11/20","active",NA
"10225","New Brunswick","Canada",46.5653,-66.4619,"2/12/20","confirmed",0
"10226","New Brunswick","Canada",46.5653,-66.4619,"2/12/20","deaths",0
