"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Estonia","EST","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","34.8131986237128","34.9943148605353","35.0069069017856","34.845184967175","34.5832342428362","34.2871036354986","34.10791341168","33.872147865028","33.6232761955322","33.411389897026","33.2578436686422","33.116766897727","33.0545647406094","33.0231134967177","32.9343076924721","32.7560348710883","32.8916022226464","32.879386810644","32.801479169508","32.7723143224407","32.8321330084045","32.7711076586099","32.8425598149152","32.9897092868534","33.1176465335837","33.1931937842599","33.3633765147042","33.5177373558464","33.6431916534432","33.6805230975315","33.5323215343638","33.4824409068513","33.1519275725846","32.5958619453562","31.9547257259766","31.3403918514537","30.0889530710599","29.0105386731571","28.0555360471084","27.0996238263339","26.0877184411369","25.224474821172","24.3678685385063","23.5337456305458","22.8083057088251","22.2604781655649","22.0693397859161","21.9736821874842","22.0166960450581","22.193825529538","22.4718173828866","22.9249990713109","23.3560946765748","23.7902197218833","24.2641785328831","24.7979580173414","24.8887460877906","25.1639385764633","25.5513047180354","",
"Ethiopia","ETH","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","80.6301177615966","80.9247980240237","80.9394177703212","80.7944051585322","80.6009991223279","80.4039462688026","81.1573389801655","81.645811419577","81.9655291077975","82.2252779232381","82.4915774910428","83.4013047599984","84.2428030457087","84.9858495345797","85.5132102890002","85.7225336377126","85.9636512003958","86.1383698209681","86.3423766447141","86.7054412220238","87.313027029703","88.5669655846675","89.4954731550123","90.1406030681476","90.5284545926508","90.7041849519735","91.2542794061753","91.5356737590076","91.65477181534","91.6767178653341","91.6115706303805","92.2278577319725","92.6086514360929","92.7806993099728","92.7644551380285","92.5553852385674","92.8164074522166","92.8802381612345","92.7775205271811","92.5173152634528","92.1228652605135","92.4718176382147","92.5838036411555","92.561497827185","92.4659950992368","92.2510820688101","91.6133806379724","90.7660123809874","89.6698411328247","88.3252358792386","86.7967277348919","84.9742973911196","83.1145189183376","81.2418215211869","79.3833208313492","77.5682229455516","76.1241479615553","74.6467148468985","73.1981221724997","",
"European Union","EUU","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","39.8286082655829","39.9950278038291","39.9583648260035","39.7863912599093","39.6037334798335","39.4641911238208","39.4233559101272","39.3851201665998","39.3326607354851","39.2201602736838","39.030441873498","38.8303573296799","38.5256279322205","38.1382037715685","37.7022235169259","37.2374550954034","36.750759129936","36.2596355843175","35.7270595715393","35.1023437317922","34.3780773973746","33.7128001583391","32.9675710535298","32.203385338824","31.5013744212847","30.8993914219169","30.4286811172248","30.0300003679379","29.6802379486117","29.3352024120988","28.9750856959526","28.6884321936712","28.3735742788798","28.0444714199181","27.7129301097369","27.3775389607461","27.0051834852001","26.6421193125586","26.2804751039741","25.9134362787424","25.5435788730818","25.1807907154849","24.8209342820752","24.4755488334407","24.1615424610978","23.8886750031439","23.7403511905245","23.6282159461354","23.5493635553789","23.4904464298625","23.4412179588728","23.54611686428","23.5891974328497","23.6090652393375","23.6475793553744","23.7199277441408","23.7535929872359","23.8444492066296","23.959984478256","",
"Fragile and conflict affected situations","FCS","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","77.4409658616335","78.4257349328334","79.4389671337469","80.3753734517036","81.0547951635817","81.4176379104837","82.3846636670608","82.951948668461","83.2359464400865","83.389175461549","83.4852072852077","84.2124188265848","84.7133143831776","85.0443035006654","85.2513618374094","85.3668587887618","85.8842469010932","86.2394916029731","86.439561118928","86.4559896885687","86.2641736582002","86.6088581112999","86.71473832997","86.6155558436248","86.3603017957844","85.9849300386909","86.1340348511888","86.0563041626505","85.8042307129948","85.4467326525628","85.1456510955235","84.655395795253","84.0862352280717","83.4538879822706","82.7416783488092","81.9248931799109","81.6148395136805","81.1835216862448","80.6461278375355","80.0517145034232","79.4474278344282","79.1924706844061","78.8501681793165","78.4522978499809","78.0198155505786","77.5585824540885","77.4360487066483","77.2567153219804","77.0182820294473","76.710784274105","76.3250461414502","75.8878752244917","75.3590119403707","74.7520019619968","74.0805500597836","73.3545971349354","72.7986110178492","72.162767536504","71.4546736053362","",
"Finland","FIN","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","48.8340625729663","48.0938826681876","46.7522466060028","45.0378458486347","43.3618515766935","41.9227705861961","40.8281033264151","39.8340533907389","38.9303428586465","38.0552748694618","37.181863762777","36.2046869218918","35.2352110732726","34.3001399111868","33.438668873697","32.6701022187582","31.9037883584742","31.3652664815089","30.9400124649424","30.493993084103","29.9871653151917","29.7834542247463","29.3867617914212","28.9397528400857","28.6240707896453","28.4996155503443","28.3524835497653","28.3758991338858","28.5026543806619","28.6275232525596","28.7053118979728","28.6853995165013","28.7157349999526","28.7378260410964","28.6805291669244","28.5056251370293","28.4627820148033","28.1795170486893","27.7661490730178","27.3874404631564","27.1211673408281","26.7193663137258","26.5095760780098","26.4010248573306","26.2553322483074","26.0218298950271","25.8197998422253","25.542999498237","25.2470416436584","25.0295004478212","24.9405801404687","25.0643129726841","25.2436759003578","25.4720461032715","25.6993138710011","25.8750004320421","25.9782263278751","26.0143168266305","25.9844361540191","",
"Fiji","FJI","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","97.6018889231085","97.452731092437","96.6490165332978","95.4082076400174","93.9048155300514","92.1427120193691","90.4238105356063","88.4807367273761","86.290904509375","83.8216363160205","81.1118071671626","79.1132736527029","76.9140664108126","74.5914576481259","72.2636124624521","70.0204680749428","69.5211824526303","69.0024086886705","68.4659405260784","67.954452804131","67.5171232413328","67.1740546470568","66.8936172396891","66.851186826662","67.0154436177987","67.1683181710575","67.0196327940374","66.782690207629","66.4357170464057","66.0108799546865","65.5665898790126","64.752300609956","63.9453218989336","63.0215266801719","61.8747710982054","60.5289335940502","60.0913257397048","59.3338841396834","58.451511479383","57.6429397820406","56.9129745852856","54.3763751442734","52.2412997716638","50.3279761973142","48.48059929397","46.7091299069806","46.4224040011894","45.9002812038664","45.2041805878659","44.4696161337114","43.8199759241523","43.9662080296258","44.2078893539684","44.6168078991709","45.1763971276928","45.7930257326902","45.6796577946768","45.577696222267","45.3777169041955","",
"France","FRA","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","42.5266621491998","42.8328162187766","42.6508286050864","42.1236458438411","41.5398931819734","41.045189621854","40.8297218449025","40.5678291504546","40.303449892212","40.0515216661137","39.8125475814093","39.5629711252117","39.3843333259757","39.2063799610566","38.908526699269","38.4274588943157","38.0498351383739","37.4384379502019","36.673812970047","35.9044002797336","35.2160305862808","34.3599967720557","33.735170167412","33.2485386284075","32.7563868414417","32.2034313030518","31.9729375446487","31.5687366354563","31.0971323892593","30.7151991113901","30.4801881268881","30.2325461279782","30.1306985975012","30.1138188673254","30.0743600078519","29.9620658213712","29.8222875101294","29.6657794688492","29.479899051434","29.2764951619042","29.0718037954186","28.9899850871069","28.8583139244837","28.7035018194795","28.5581800920039","28.4369067118585","28.4276278426126","28.4346206901558","28.460891996186","28.5071376971813","28.5724568566086","28.7181115403687","28.8875111771827","29.0550723178412","29.1820975012688","29.2391962191196","29.2067064444586","29.1055686844134","28.9578786298638","",
"Faroe Islands","FRO","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","88.9167326123274","89.8073630136986","91.6282577725635","93.7269069710157","95.0910182036407","95.3861041223147","95.4518319528393","94.7174535050072","93.4164554360485","92.0124104696835","90.6340242572034","91.852207293666","93.159671972986","94.572838223838","96.1906941765033","98.1791386933028","97.3950842202832","96.8527131782946","96.5690827914781","96.4377620355646","96.2957797550975","94.9918272193789","93.9397062612729","92.8555492203575","91.4073862146246","89.5708617170119","88.9220489977728","87.7191844500659","86.28101255195","85.0948398939425","84.3215043738718","84.0603508229658","84.1211573577305","84.0712187958884","83.4955633234741","82.2585459206068","80.5993363749482","78.8353997434801","76.7489572382922","74.4324769378119","72.061586552051","71.5563684735617","70.7781868842671","69.8550916210902","68.8810900762856","67.8603166244281","65.4876934125482","63.4891239014247","61.6951730610528","59.9864971306403","58.4104717371251","56.9229804708316","55.3169592799103","53.7738681397862","52.4727614460662","51.440998977402","50.4781062741709","49.799505400081","49.3144443063668","",
"Gabon","GAB","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","50.4444502202758","51.2289792630976","51.8946343595066","52.4875392136567","53.0650622903312","53.6708970954925","54.6848747884473","55.6095582805748","56.4841361283043","57.3240966571704","58.1365335975894","59.9106910728213","61.4997593363345","62.9607618321424","64.3506750894622","65.6913576531296","67.1976939888644","68.6139665652282","69.9173640304352","71.0680580598862","72.0566760571906","73.2798906381177","74.2883495145631","75.1230866059447","75.8448129794469","76.4841574309274","77.3476037220552","78.0428319693841","78.5986729330204","79.0329673039304","79.3479065875886","79.808910606945","80.1041920360448","80.2257447612835","80.1433007873789","79.843077009414","79.4992639746732","78.9261642639214","78.1677191006717","77.2749978146034","76.2780430642148","75.1461095667642","73.9390836959304","72.7006312613389","71.4820779704782","70.3269469313778","68.7243617727771","67.2702471603849","65.9976935113147","64.9138230013126","64.0155962249807","63.024912753951","62.1416785524513","61.4370663474541","60.9120411360681","60.5138870242115","61.1793284416719","61.789117387718","62.3223881829864","",
"United Kingdom","GBR","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","35.5819030911214","35.922981850325","35.9820024735071","35.9021036082106","35.9188957758295","36.1261190870446","36.6840108216385","37.2131476842332","37.7255191769585","38.1673352744684","38.4804845660983","38.6081178638464","38.6457004460327","38.53092877722","38.19670767102","37.6263251987544","36.9034380874226","36.0192048754122","34.9960356702365","33.9077341541145","32.8316913003735","31.9084007678247","31.0524868934881","30.2961393273416","29.6575808068741","29.1473318107377","28.9982372821999","28.8823626289032","28.8382968135939","28.8966793008288","29.0510798405006","29.2016669728393","29.4434102736118","29.7282069198462","29.9680272193691","30.1054773790383","30.0894796695382","29.9765570906949","29.7806824583937","29.5320312134395","29.2470926889731","28.892254394351","28.4748084650069","28.0319020972989","27.6093942653785","27.2444813343471","26.9862508956853","26.8023044462376","26.684457979343","26.6013544389244","26.5345352511652","26.7376136044187","26.8627984202729","26.9603687230841","27.0804504759243","27.2310472883043","27.3761440297151","27.5229408517953","27.6539546934959","",
"Georgia","GEO","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","45.5843604058517","47.0163409588829","48.4365758363204","49.7215094197978","50.7384930802983","51.4052175934773","51.7687829083117","51.7481189126207","51.3870688459039","50.790248786104","50.0160829890127","48.8103804407309","47.6620938109913","46.5272516227717","45.3566039726958","44.1482699418574","43.1341611717067","42.0562639141874","40.9686159006194","39.9686122394179","39.1251864046902","38.507459956032","38.0403856376439","37.7279509324909","37.5393348472429","37.4512092029674","37.5402974155427","37.6396910949973","37.7559737606466","37.8400497676531","37.7643340149414","37.6238532196871","37.3073204651766","36.6117852572769","35.456726222749","33.9460478806614","33.6321135794997","33.125124660192","32.5272077638695","31.9453537570292","31.4310404322089","30.9011692720465","30.2630765549096","29.6268688617443","29.069582746002","28.6139150354404","27.9261555712495","27.3509338449099","26.9162413108453","26.6241398432623","26.4806803098379","26.7226995813847","27.02135505503","27.3977691603434","27.873700115973","28.4418261083089","29.0568259538381","29.6806918099512","30.2960692556592","",
"Ghana","GHA","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","82.4341567354625","83.1128616068116","83.1768686620002","82.9568889186687","82.8834499258168","83.1064220859419","84.8144216981733","86.6219427730147","88.4032305264841","89.9340988435074","91.0936100018727","92.0794215727445","92.6707989948113","92.8913577189711","92.7832690022789","92.373246564294","93.093316096051","93.4479220210922","93.4791411931692","93.2917664169135","92.9825439226542","91.8388701291684","90.6248484556615","89.3843565529299","88.1464860289212","86.9376319318735","86.3028206114847","85.617544754367","84.9054648065585","84.1744122388291","83.4227274817703","83.0265032568144","82.4634378751627","81.7980275991115","81.0962867163263","80.3793881919481","79.963509544678","79.5623388639855","79.0984804406251","78.4716217569379","77.6527126481451","76.8979192978898","75.8998024216916","74.7633813948754","73.6305957654226","72.5743449339877","71.5508303951625","70.6009141658552","69.6978078069065","68.7947811853839","67.8809514064135","67.3368488450964","66.7689384914067","66.1799139850381","65.5726970972565","64.9469428390526","64.5036315141812","63.9606357276899","63.3623227201219","",
"Gibraltar","GIB","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","71.9518696409131","72.8568707809293","73.8725614264447","74.803217433722","75.3075937207384","75.2482900755365","75.8140523237596","75.7700823779068","75.2933976950287","74.6537433408786","73.9989093781381","74.5990693347728","75.0439269607934","75.3717141565504","75.5973193413496","75.7417264391234","77.0132360465732","78.1440257049577","79.1643234643164","80.1080074719898","80.9928062970253","82.1279239649697","83.0627667266876","83.8471019363157","84.5350475007882","85.1588781116842","85.9924483829109","86.5904877167775","87.0009833924578","87.2404605588149","87.3099211276783","88.5218763449431","89.4469308892496","90.1181086155598","90.573376518978","90.8280248534593","91.7119906841166","92.3184591953274","92.6687304582669","92.7680724429923","92.6101567747127","93.3741689290348","93.8255249913275","93.9821614891342","93.8978463898675","93.6277631060082","93.3503594319122","92.9331919193061","92.3860979861083","91.7154204125831","90.9275702586768","90.1930824405205","89.3343223667626","88.3856020528686","87.4113998741986","86.4595083748182","85.0923715698499","83.7326521008319","82.3882778205919","",
"Gambia, The","GMB","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","76.6949697671427","76.8414818266995","76.4303352645075","75.6947019130951","74.9123947834255","74.2521865248539","74.7754024263849","75.1783113006755","75.5172173969963","75.7212916374753","75.7530871836918","76.7257600145089","77.2750025764469","77.581166333282","77.8251547280227","78.0823211238729","78.9091589054847","79.5935855451777","80.1332258134282","80.4196599616858","80.4161970953696","81.3357604492987","81.6755147034628","81.7165824553574","81.8080391493029","82.1299380659807","82.0851619472322","82.0301703250354","82.0105018250123","81.8634432580246","81.4923770166468","83.5706489194782","85.2332908328252","86.5906566457979","87.7710171346525","88.8055284391046","90.3915647491066","91.6202416394012","92.5428413223483","93.1606632592084","93.4665203999831","93.3230516022283","92.9645377264532","92.4064981280552","91.6451585334587","90.6957217671001","90.1282461816304","89.3361478073192","88.394060996104","87.4162675720555","86.4911296655395","86.1488024770057","85.7237020704965","85.2504320802763","84.7472552618228","84.219436538704","84.0208538358235","83.7163386239419","83.3039387624569","",
"Guinea-Bissau","GNB","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","71.1319608582623","71.5533692137168","72.2163347756788","72.8820120426437","73.1583133555889","72.9154351441089","73.2584545677867","73.000861460511","72.3964251146741","71.8013574252708","71.3813697081066","71.7975984317506","72.2328141651757","72.6856243168939","73.0967327721501","73.4326295983665","75.2450980392157","76.9958304643868","78.7633811789917","80.6658180369445","82.7819854363381","84.4664395699507","86.1779526768882","87.8066961703248","89.1564373987268","90.1132615060206","91.5806163555346","92.3506700374295","92.6159796019645","92.6424118467584","92.555158135991","92.6768948020296","92.67229515397","92.4519708118224","91.8618434498263","90.8756410604293","90.8829009628391","90.4107142237806","89.6320962603256","88.7640542287052","87.9059207960994","86.9964108656452","86.0294162549694","85.0107711298114","83.943175810102","82.8672942045035","82.2595215873439","81.595187793272","80.9215246117887","80.2772237161417","79.6815339158617","79.4742674523308","79.1784254071392","78.8383098026319","78.4769643292435","78.0907941858016","77.899626860695","77.6108620253784","77.2089778627907","",
"Equatorial Guinea","GNQ","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","66.1466706224084","67.0179280142329","68.0339337625995","69.0017701735847","69.6241000630371","69.8310946987921","70.4643254409662","70.7372702211564","70.6676452540517","70.1484345029067","68.9662644957245","69.5550491365955","69.4447702231413","68.805068551128","68.1103648817186","67.8190147803675","67.2903042365653","67.1886705992741","67.4888519330675","68.1347036636356","69.3705238278302","70.6161554607624","71.6490642598457","72.6847614353775","73.6795938730086","74.4097222222222","76.6275432318126","78.2400786122219","79.4104106052048","80.3931290458604","81.315088289753","81.2591783216783","81.3896621455828","81.4532979502047","81.1082359520912","80.2731319482757","78.9604219540284","77.2833965104251","75.5806545411776","74.1202469089756","72.9560884330579","72.0013214515637","71.0335768466727","70.2505243323587","69.6766990196174","69.2436080291511","68.4239123203094","67.5914990368522","66.8978218225664","66.2979035627458","65.6916331419789","65.201050682513","64.5016966275734","63.8196784103434","63.2120879153691","62.6124177435498","62.3685815510495","61.9032834375715","61.4254431989724","",
"Greece","GRC","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","41.6933784726263","41.9619783882368","41.6516087629222","41.0112969255803","40.4907785832652","40.3069479383607","39.9412513903295","40.0373820758047","40.4144431284939","40.7533965734466","40.8945215545439","40.917978739519","40.5861846956553","40.0381901581448","39.5271254156704","39.1813370052957","38.6037869827343","38.2525302922791","37.9879883132597","37.6029350621124","37.0140378644914","36.702781899366","36.1416922984407","35.4331741290932","34.7063841092395","33.9953310217753","33.1997727206191","32.3278545664038","31.3852922693917","30.396960247348","29.4124573955884","28.3638441642059","27.4494534275415","26.598949092321","25.7236287498105","24.8007739422078","24.2958699964916","23.6669884307607","23.0063218953095","22.4410311398885","22.0254752947814","21.8459860873468","21.7829133514878","21.8085486417274","21.8512641907061","21.8658680586098","22.0535148011407","22.2765168371437","22.5123914006541","22.7241517461858","22.8822312920112","22.9593902911448","22.904457126033","22.7672739170981","22.6311448348192","22.5317821743522","22.2511407715633","22.058572541219","21.892761846694","",
"Grenada","GRD","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","106.75875081642","108.49009009009","109.148693043851","109.139556812824","109.190264451205","109.480528560442","109.546617065799","109.616368286445","109.581577292942","109.201724740706","108.346918813172","100.92569596532","95.2239266507979","90.8452992008316","86.983740358524","83.1389945078158","81.4735503021308","79.1232620434542","76.7143404418337","75.3778042654634","75.6203790260899","72.9234686543872","71.3339790089538","70.4932701277438","69.6761350021198","68.4431094643692","69.2606371451275","69.9397513139341","70.5526173167131","71.5331676543682","73.1954130770283","72.5961912164788","72.2366572357911","71.8938732100125","71.266194313062","70.1602823321815","67.8696976798688","65.6007648996069","63.1743767288923","60.4515335746977","57.5062377547432","54.5113643806904","51.5041867465057","48.7553298219212","46.4668852257161","44.5919325999333","42.768545639309","41.1213436051831","39.4932131974515","37.8121985978954","36.1856036381724","35.843632417807","35.2962503311812","34.7965236584356","34.5560690164338","34.5983537529543","34.5918574032813","34.8555589940932","35.2625218208675","",
"Greenland","GRL","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","89.2951840632565","90.1642734433536","91.0718259745172","91.816388587157","92.094456923617","91.8104649279119","91.9292982712446","91.5333103700575","90.7808114305444","89.9129582568044","89.0674215886737","89.0857917090883","89.0086022653538","88.8790943986737","88.7333505273521","88.5904322584267","89.1866572858304","89.7631748200104","90.2744003033153","90.682381204273","90.9775454029067","91.5854007246153","92.0300051733057","92.2938570820609","92.36474690284","92.2392186761608","92.2147825252618","91.9222649758888","91.4240810236793","90.8475370227851","90.2776803632238","89.6867577095668","89.2862757237485","88.9127297536029","88.3804438834818","87.6349014784042","87.1249914626561","86.3038624196478","85.3149500482823","84.3909209812773","83.6357273033799","82.6463161668019","81.8471201099319","81.0815714205004","80.1216427408144","78.8700054314466","77.3990063717366","75.6133718358875","73.6468437261175","71.6987759981228","69.8678767661791","67.8629772761389","66.0899238472961","64.4490965933823","62.8111487464604","61.139163016781","59.6839551139516","58.173060271175","56.6814229431581","",
"Guam","GUM","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","68.6065026452309","68.5080787235113","67.7900877493995","67.1554951474831","66.8471063819901","66.6764865844815","66.3676139125823","65.8008564849685","65.5798319327731","65.6928453947369","65.8173841292842","64.1470410333457","62.5231875828128","61.3355924711776","60.6136314616435","60.1531759415402","58.9514132012638","57.7040528429648","56.5501549186677","55.5789440613268","54.8066619722622","53.4392634392634","52.2889863266601","51.3445649276867","50.5408358372029","49.8216852078565","48.7746524409958","47.7421301418083","46.7615345118463","45.8661909009813","45.1435786352211","45.6254264271094","46.2361866878219","46.9251821808949","47.5610152064506","47.9963744934954","48.38","48.4865488325696","48.3211079764042","47.9708014396512","47.5155528797913","47.3851251546968","47.1976137211037","46.9440368064094","46.5734597625004","46.0446467273515","45.4277836108685","44.649795950247","43.7844030017378","42.9323315531777","42.1570795396641","41.3672922252011","40.6911162644221","40.0924639942162","39.508207590956","38.9240506329114","38.4057089946595","37.8241560584848","37.2431970758676","",
"Guyana","GUY","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","93.0364794117441","94.8140136631847","96.2329467197046","97.2466017251392","97.7904971140597","97.791963690768","97.5422304058922","97.165527056058","96.6575122841916","96.0169434624333","95.2680183606859","92.7718938713118","90.4582981248581","88.4710014751592","86.88764062656","85.6408283015067","84.2156897539508","83.0520679422237","81.8665640336728","80.4379262478122","78.6985867759547","76.4908057788226","74.5547109249982","72.9184759511447","71.3536005747656","69.5785386094804","67.5895754315217","65.3187223404231","63.0984063583005","61.374314227376","60.3364110762819","59.6965479650351","59.556465127842","59.7833807601526","60.0342368045649","60.0935885908551","59.5343537942068","58.8751590716112","58.4277978616019","58.5145015358715","59.1614799869342","59.5650755049308","60.3237754904564","61.1331065128271","61.5722377995482","61.4164530835356","59.4784186765546","57.2933094780554","54.9917355371901","52.8422491222734","51.0029785166565","49.5115258187529","48.2088559483086","47.0863543238502","46.0874073264034","45.17896494559","44.5109036750715","43.8154199137624","43.1841937740194","",
"High income","HIC","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","46.491444954651","46.5555496356021","46.359697388086","45.9840900583779","45.5617852444982","45.1533679395223","44.8497468379357","44.489063980609","44.1079179249408","43.6762562540115","43.2251879691537","42.6492402357027","42.0825929519016","41.5071970572874","40.8610280742989","40.1356738983118","39.5480987940267","38.8336723077383","38.0420052897704","37.2506928211332","36.5044357038778","35.7828577884587","35.1432202363222","34.5678597686837","34.0149256055734","33.465651406415","33.0868391459853","32.6706809763643","32.2447191477557","31.8519697545787","31.5147338538872","31.2613210887493","31.0228715847769","30.8419553448651","30.6238109427648","30.3653095304862","30.1219572489189","29.7986823148908","29.4316805488492","29.0770100668001","28.755867922096","28.3627470564913","28.0190520881429","27.7011341231281","27.3757485938149","27.0340125458046","26.7821476642968","26.5131368325665","26.2484967015912","26.0139319791246","25.813728352267","25.7174190477607","25.5897511492494","25.4626656852702","25.3590128663732","25.2842714119568","25.2255498204787","25.2071642644059","25.2095439251463","",
"Hong Kong SAR, China","HKG","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","71.7422977742364","72.7145363341051","72.6111341416794","71.8278193064349","70.7912156284096","69.576387155841","69.2024098162277","67.9684024389788","66.1063889966675","63.9391324373761","61.6617104849312","59.0121974717639","56.7404028129171","54.5747597454244","52.1625250296067","49.4329058481252","47.0267502129465","44.165899774674","41.2682946620303","38.7975284500519","36.8947724705929","35.7585098930584","35.0295754685938","34.6061264967231","34.259694174648","33.8498020783102","32.9206783488136","31.9678287240819","31.0454710316434","30.2011539076899","29.4215040183668","28.6525923114557","28.0096489776852","27.4146409917029","26.7803018132357","26.087464369366","25.6799798424561","25.0643990011241","24.4191893559208","23.8654175076005","23.3801679489134","22.4979106358969","21.7176754856756","20.9919989884013","20.2702994303489","19.5463147823601","18.6003101453545","17.7761796437549","17.0485519369931","16.4100819679027","15.8787242276002","15.5037733749788","15.1344362836053","14.8793019508962","14.8729906880879","15.1638203232736","15.3286563285942","15.889629406082","16.7091019547367","",
"Honduras","HND","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","91.7341443288147","93.1601882483797","94.419434560128","95.4411319750508","96.1034342974589","96.3761239733404","97.1049128496012","97.4565107661246","97.5166914301383","97.3842795401417","97.1140951168702","97.4051088718613","97.354127118782","97.112620161718","96.8448627211106","96.6205528376081","96.6388739902807","96.7162823026782","96.7572362739631","96.6058109401244","96.200667236483","96.0902566645842","95.6465244894308","95.0030064432352","94.3200146893256","93.660200822076","93.1160764708438","92.5467724767096","91.9312365228839","91.2178358332217","90.3833744249264","89.4490438766989","88.4475743139365","87.3947714224443","86.3327040817392","85.2947874293907","84.2715289396622","83.2887426043271","82.3029094910481","81.2369542621835","80.0471401053402","78.9683735748125","77.619203449127","76.1091500696293","74.5641622782695","73.027259545954","71.3038139394217","69.6678067979309","68.0256514065685","66.2513766739049","64.3097416576964","62.3796855884463","60.3262135411468","58.2369660740964","56.249621964879","54.4376722390775","52.750865084717","51.264861579362","49.9317761628079","",
"Heavily indebted poor countries (HIPC)","HPC","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","80.1306558680748","80.9546988010203","81.5510869411607","81.9674007002753","82.2329631614714","82.3679252414043","83.2491985057892","83.8466303857806","84.2254435775869","84.4491340544062","84.5536243760696","85.3102779257923","85.8359123657186","86.1741789787451","86.3597205447888","86.4169224710127","87.0183049359835","87.4414769771408","87.7289592651203","87.9031189885362","87.9668536895429","88.6621328331044","89.1091544339317","89.3530853327638","89.4450366048565","89.4249461496321","89.9073956872584","90.1554854678558","90.2201593935169","90.1398118429342","89.9413146891303","90.024467421834","89.914609160705","89.6530605528794","89.2628041182069","88.7474628644979","88.8980470591767","88.8651752687635","88.6928667921541","88.4275724968413","88.099447335055","88.0887272780468","87.9373541789206","87.6844513907506","87.3565811158812","86.9598686637574","86.8652761088181","86.6451315448525","86.308889034622","85.8654984242676","85.3271630683374","84.8303851120295","84.1974111713295","83.4571485093034","82.638196594104","81.7605887680191","80.97281273423","80.1135012899222","79.1936420908674","",
"Croatia","HRV","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","41.9618712319602","41.7017300369373","41.2036947991126","40.4903858905608","39.6680575882082","38.8016050523374","38.054118361238","37.1535737835382","36.1865295106706","35.2775711008934","34.505189594718","33.8577662475975","33.4339682251911","33.1566063093974","32.8903373834274","32.5689267331514","32.4077609793961","32.107426586514","31.750610717478","31.4551871811491","31.2665436209218","30.9888622515073","30.8339687596129","30.7399501844437","30.6011186992643","30.3675904404574","30.229132438092","29.9717473189489","29.6246619204208","29.2401225841482","28.8325618971201","28.5143820212123","28.1877872409834","27.842510809235","27.4945207916094","27.1729032838271","26.7298391588284","26.4612463852739","26.2946549436476","26.1025227031416","25.8103370600674","25.5945966240372","25.0675982051703","24.3914275818537","23.8169711157846","23.4713259706951","23.007178720392","22.9238359283729","23.0587993696833","23.1434348416928","23.0496561103866","23.1154367839514","22.8827446128068","22.474010549148","22.124734933115","21.9608613829869","21.8815437573849","22.0294835750222","22.3114209695047","",
